pfr_player_id,pfr_player_name,player_id,pick,round,season,pass_attempt_difference,starting_team,is_on_new_team,total_pts,total_games,total_targets,total_wopr,total_rec,total_epa,total_air_yards,pro_fr_id,estimated_pfr_id,new_pfr_id,display_name,fixed_pfr_id,season_snaps,avg_snap_rate,snap_games_played,pts_per_snap,targets_per_snap,wopr_per_snap,catch_rate,points_per_game,targets_per_game,wopr_per_game,epa_per_game,air_yards_per_game,points_pg_ly,targets_ly,targets_pg_ly,total_games_ly,points_2y,targets_2y,targets_pg_2y,total_games_2y,points_3y,targets_3y,targets_pg_3y,total_games_3y,epa_pg_ly,wopr_pg_ly,air_yards_pg_ly,wopr_pg_2y,wopr_pg_3y,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,catch_rate_ly,total_pts_ly,years_pro,position,total_positional_investment,targets_added_this_year,fp_added_this_year,target_dropoff,fp_dropoff,combine_cluster,pfr_id,starter_qbr_ly,qbr_ly_bin,starter_epa_persnap_passing_ly,starter_epa_passing_ly,total_passing_tds_ly,total_passing_yds_ly,total_passing_fp_ly,coach,games_this_year,total_games_coached,is_returning_coach,hc_years_with_team
GreeAn00,Antoine Green,00-0038627,219,7,2023,0,DET,no,1.2,2,2,0.09671076870266863,1,-3.5383273064508103,11,GreeAn00,0,GreeAn00,0,0,96,69.79797979797979,8,0.006122448979591836,0.01020408163265306,4.934222892993298e-4,0.08333333333333333,0.15,0.25,0.01208884608783358,-0.4422909133063513,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,81,116.9,97,194.80000000000007,3,GreeAn00,63.3,5,0.1184131736526946,79.1,29,4444,293.76,Dan Campbell,9,43,1,3
DoweCo00,Colton Dowell,00-0038632,228,7,2023,0,TEN,no,0,1,1,0.1415110779188449,0,-2.419263928080909,37,DoweCo00,0,DoweCo00,0,0,30,55.82125603864734,5,0,0.007692307692307693,0.0010885467532218839,0,0,0.2,0.02830221558376898,-0.4838527856161818,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,174,273.4,190,265.2,no_combine_cluster,NA,NA,other,0,0,17,3227,197.08,Mike Vrabel,9,91,1,6
BrooJa03,Jalen Brooks,00-0038640,244,7,2023,0,DAL,no,11.3,2,5,0.23739104910178127,5,4.262614022154594,36,BrooJa03,0,BrooJa03,0,0,66,71.08547524581681,5,0.06807228915662651,0.030120481927710843,0.001430066560854104,0.3333333333333333,2.2600000000000002,1,0.047478209820356256,0.8525228044309188,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,93,145.60000000000002,184,285.3000000000001,4,BrooJa03,59.9,4,0.10104166666666667,48.5,33,4422,308.88,Mike McCarthy,9,59,1,4
BellRo01,Ronnie Bell,00-0038647,253,7,2023,0,SF,no,15.100000000000001,4,5,0.48010167726284836,4,6.135331239493098,52,BellRo01,0,BellRo01,0,0,124,63.69440791193311,11,0.0674107142857143,0.022321428571428572,0.0021433110592091443,0.26666666666666666,1.3727272727272728,0.45454545454545453,0.043645607023895305,0.5577573854084634,4.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,0,0,12,12.600000000000023,2,BellRo01,NA,no_history,0,0,33,4692,319.68,Kyle Shanahan,9,107,1,7
NA,NA,00-0030035,300,NA,2023,-215,CAR,yes,181.89999999999998,12,106,7.1644290282182235,80,47.285876962434386,772,ThieAd00,0,ThieAd00,0,0,762,69.32077729247531,12,0.21102088167053362,0.12296983758700696,0.008311402584939934,0.6896551724137931,15.158333333333331,8.833333333333334,0.5970357523515186,3.9404897468695324,64.33333333333333,10.588235294117645,107,6.294117647058823,17,15.36923076923077,95,7.3076923076923075,13,16.933333333333334,108,7.2,15,0.6516696082504748,0.4186721105244949,60.94117647058823,0.49258624187314337,0.49258624187314337,0.15761821366024517,0.09369527145359019,0.006232421960522253,1042,0.5982905982905983,179.99999999999997,9,WR,0.6,240,392.8999999999999,159,260.70000000000005,no_combine_cluster,NA,NA,other,0,0,16,3246,193.84,Frank Reich,9,9,0,1
NA,NA,00-0030663,300,NA,2023,0,SF,no,1.9,1,1,0.09463299131807418,1,0.8328927010297775,6,SneaWi00,0,SneaWi00,0,0,22,54.905239687848386,3,0.015573770491803278,0.00819672131147541,7.75680256705526e-4,0.09090909090909091,0.6333333333333333,0.3333333333333333,0.03154433043935806,0.27763090034325916,2,0.8666666666666667,8,0.8888888888888888,9,7.246153846153846,48,3.6923076923076925,13,5.9437500000000005,46,2.875,16,-0.5314279321917437,0.06011728544164799,7.444444444444445,0.3205089713726712,0.3205089713726712,0.05,0.05128205128205128,0.003468304929325845,56,0.2222222222222222,7.800000000000001,8,WR,0.04,0,0,12,12.600000000000023,4,SneaWi00,NA,no_history,0,0,33,4692,319.68,Kyle Shanahan,9,107,1,7
NA,NA,00-0031260,300,NA,2023,0,WAS,no,103.6,12,63,3.3979725558103704,45,1.3356617402593525,401,ThomLo00,0,ThomLo00,0,0,587,69.7199647333315,12,0.15080058224163026,0.09170305676855896,0.0049461027013251386,0.6164383561643836,8.633333333333333,5.25,0.2831643796508642,0.1113051450216127,33.416666666666664,5.521428571428572,61,4.357142857142857,14,8.933333333333335,25,4.166666666666667,6,11.038749999999999,110,6.875,16,-0.6093131536734676,0.2932072165939473,30.714285714285715,0.3445411082871011,0.3445411082871011,0.09897567221510885,0.07810499359795134,0.005255955227036186,681,0.5492957746478874,77.30000000000001,9,TE,0,29,47.5,31,46.600000000000136,no_combine_cluster,NA,NA,no_history,0,0,24,3783,247.32,Ron Rivera,10,60,1,4
NA,NA,00-0031484,300,NA,2023,-25,DEN,yes,3.6,4,4,0.23846881310319057,2,0.0510975641082041,12,ManhCh00,0,ManhCh00,0,0,276,61.63136524045535,12,0.009574468085106383,0.010638297872340425,6.342255667638047e-4,0.14285714285714285,0.3,0.3333333333333333,0.019872401091932546,0.004258130342350341,1,0.6000000000000001,8,0.47058823529411764,17,1.1235294117647059,9,0.5294117647058824,17,0.7,8,0.5,16,-0.040763304390780186,0.024730851490931537,1.2352941176470589,0.03305226393915338,0.03305226393915338,0.01935483870967742,0.015180265654648957,7.977694029332753e-4,427,0.3333333333333333,10.200000000000001,7,TE,0,74,110.6,140,223.20000000000005,no_combine_cluster,NA,38.7,1,0.03115264797507788,20,18,4007,232.28,Sean Payton,8,8,0,1
NA,NA,00-0031763,300,NA,2023,-125,LV,yes,8.399999999999999,7,6,0,3,0,6,CartDe02,0,CartDe02,0,0,89,60.67577030812325,12,0.04444444444444444,0.031746031746031744,0,0.1875,0.6999999999999998,0.5,0,0,0.5,6.723529411764706,65,3.823529411764706,17,5.088235294117646,44,2.588235294117647,17,0.3,2,0.3333333333333333,6,0.8126425844343694,0.23415313531934828,33.88235294117647,0,0,0.1432330827067669,0.08145363408521303,0.004988224687254287,698,0.6133333333333333,114.3,5,WR,0.27,221,396,213,358.66,no_combine_cluster,NA,NA,other,0,0,28,4182,279.28,Josh McDaniels,8,25,1,2
NA,NA,00-0031868,300,NA,2023,0,ATL,no,0,1,2,0.18984819734345348,0,-6.793155206134543,45,ByrdDa00,0,ByrdDa00,0,0,19,67.85714285714285,1,0,0.01680672268907563,0.0015953630028861638,0,0,2,0.18984819734345348,-6.793155206134543,45,3.7,23,1.6428571428571428,14,3.935294117647058,38,2.235294117647059,17,7.1812499999999995,77,4.8125,16,0.5398914597795478,0.21125061793746017,33.42857142857143,0.13971138458984125,0.13971138458984125,0.12572815533980583,0.055825242718446605,0.007178419056127287,312,0.3939393939393939,51.800000000000004,7,WR,0,172,248.46,94,153.90000000000003,no_combine_cluster,NA,NA,no_history,0,0,17,2927,185.07999999999998,Arthur Smith,10,44,1,3
