pfr_player_id,pfr_player_name,player_id,pick,round,season,pass_attempt_difference,starting_team,is_on_new_team,total_pts,total_games,points_per_game,total_targets,targets_per_game,wopr_per_game,epa_per_game,air_yards_per_game,total_wopr,pro_fr_id,estimated_pfr_id,new_pfr_id,display_name,fixed_pfr_id,season_snaps,avg_snap_rate,pts_per_snap,targets_per_snap,wopr_per_snap,points_ly,targets_ly,targets_pg_ly,total_games_ly,points_2y,targets_2y,targets_pg_2y,total_games_2y,points_3y,targets_3y,targets_pg_3y,total_games_3y,epa_pg_ly,wopr_pg_ly,air_yards_pg_ly,wopr_pg_2y,wopr_pg_3y,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,years_pro,position,total_positional_investment,targets_added_this_year,target_dropoff,combine_cluster,pfr_id,starter_qbr_ly,qbr_ly_bin
WrigJa02,Jarius Wright,00-0029572,118,4,2017,0,MIN,0,52.91249999999999,12.75,4.1499999999999995,26.5625,2.0833333333333335,0.14691124633662409,0.9521137874613204,15.833333333333334,1.7629349560394891,WrigJa02,0,WrigJa02,0,0,254,70.02751778769805,0.14947033898305082,0.07503531073446328,0.004980042248699122,5.925,14.875,3.5,4.25,5.2733333333333325,53.125,3.3333333333333335,15.9375,7.993333333333333,65.875,4.133333333333334,15.9375,1.3362536877248203,0.20181679953204168,14,0.301227880720537,0.301227880720537,0.11498287671232876,0.06792237442922375,0.003686151589626332,119,5,WR,0.17,90.3125,55.25,2,WrigJa02,NA,other
WrigJa02,Jarius Wright,00-0029572,118,4,2018,-26,CAR,1,103.69999999999999,17,6.1,62.6875,3.6875,0.2190842514948527,0.7107119851506526,22.8125,3.505348023917643,WrigJa02,0,WrigJa02,0,0,529,66.11780833145079,0.16486486486486485,0.09966216216216216,0.005572890340091643,4.1499999999999995,26.5625,2.0833333333333335,12.75,5.925,14.875,3.5,4.25,5.2733333333333325,53.125,3.3333333333333335,15.9375,0.9521137874613204,0.14691124633662409,15.833333333333334,0.20181679953204168,0.20181679953204168,0.14947033898305082,0.07503531073446328,0.004980042248699122,254,6,WR,0.73,72.25,121.125,2,WrigJa02,52.7,3
WrigJa02,Jarius Wright,00-0029572,118,4,2019,0,CAR,0,60.45625,17,3.55625,61.625,3.625,0.2235828271676243,-1.2330558696768004,38.625,3.5773252346819886,WrigJa02,0,WrigJa02,0,0,693,69.66372117585888,0.0762373896595208,0.07771122320302648,0.004511128921414866,6.1,62.6875,3.6875,17,4.1499999999999995,26.5625,2.0833333333333335,12.75,5.925,14.875,3.5,4.25,0.7107119851506526,0.2190842514948527,22.8125,0.14691124633662409,0.14691124633662409,0.16486486486486485,0.09966216216216216,0.005572890340091643,529,7,WR,0.05,60.5625,119,2,WrigJa02,NA,no_history
MartKe01,Keshawn Martin,00-0029415,121,4,2012,0,HOU,0,31.662500000000005,13.8125,2.2923076923076926,29.75,2.1538461538461537,0,0,16.076923076923077,0,MartKe01,0,MartKe01,0,0,264,72.92024895589019,0.08698489010989012,0.08173076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.41,0,NA,2,MartKe01,73.8,8
MartKe01,Keshawn Martin,00-0029415,121,4,2013,0,HOU,0,69.38125,12.75,5.441666666666666,42.5,3.3333333333333335,0.18111799300771195,0.08774734571171076,26.166666666666668,2.1734159160925435,MartKe01,0,MartKe01,0,0,373,71.05421823363464,0.14668340380549683,0.08985200845665962,0.004594959653472608,2.2923076923076926,29.75,2.1538461538461537,13.8125,0,0,0,0,0,0,0,0,0,0,16.076923076923077,0,0,0.08698489010989012,0.08173076923076923,0,264,1,WR,0.78,0,72.25,2,MartKe01,59.4,4
MartKe01,Keshawn Martin,00-0029415,121,4,2014,0,HOU,0,14.662500000000001,9.5625,1.5333333333333334,12.75,1.3333333333333333,0.10193514620245875,-0.5509151945912486,9,0.9174163158221287,MartKe01,0,MartKe01,0,0,233,69.35477855988682,0.04403153153153153,0.038288288288288286,0.0027550039514178037,5.441666666666666,42.5,3.3333333333333335,12.75,2.2923076923076926,29.75,2.1538461538461537,13.8125,0,0,0,0,0.08774734571171076,0.18111799300771195,26.166666666666668,0,0,0.14668340380549683,0.08985200845665962,0.004594959653472608,373,2,WR,0,3.1875,52.0625,2,MartKe01,58.7,4
MartKe01,Keshawn Martin,00-0029415,121,4,2015,124,NE,1,67.46875,9.5625,7.055555555555555,39.3125,4.111111111111111,0.27830024444823853,1.3250984413449731,41.55555555555556,2.504702200034147,MartKe01,0,MartKe01,0,0,481,67.95919394697482,0.11612521514629949,0.06766351118760758,0.004311019277167207,1.5333333333333334,12.75,1.3333333333333333,9.5625,5.441666666666666,42.5,3.3333333333333335,12.75,2.2923076923076926,29.75,2.1538461538461537,13.8125,-0.5509151945912486,0.10193514620245875,9,0.18111799300771195,0.18111799300771195,0.04403153153153153,0.038288288288288286,0.0027550039514178037,233,3,WR,0,127.5,53.125,2,MartKe01,77.2,8
ToonNi00,Nick Toon,00-0029667,122,4,2013,0,NO,0,11.475000000000001,5.3125,2.16,12.75,2.4,0.17542377759336086,-0.6508887197680654,43.6,0.8771188879668043,ToonNi00,0,ToonNi00,0,0,196,70.7029462242563,0.0387668918918919,0.04307432432432432,0.0029632394863743387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.15,120.0625,97.75,3,ToonNi00,66.8,6
ToonNi00,Nick Toon,00-0029667,122,4,2014,0,NO,0,45.58125,6.375,7.1499999999999995,24.4375,3.8333333333333335,0.2459318284954259,1.6111123676576729,51.833333333333336,1.4755909709725554,ToonNi00,0,ToonNi00,0,0,240,68.49519710388424,0.1340625,0.071875,0.0043399734440369275,2.16,12.75,2.4,5.3125,0,0,0,0,0,0,0,0,-0.6508887197680654,0.17542377759336086,43.6,0,0,0.0387668918918919,0.04307432432432432,0.0029632394863743387,196,1,WR,0.77,0,57.375,3,ToonNi00,69.1,7
JoneMa02,Marvin Jones,00-0029293,166,5,2012,0,CIN,0,51.849999999999994,8.5,6.1,34,4,0.3231372181432161,-0.4100969169336821,49.625,2.585097745145729,JoneMa02,0,JoneMa02,0,0,355,67.74465218853453,0.11395604395604395,0.07472527472527472,0.005681533505814788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.34,0,NA,6,JoneMa02,49.5,2
JoneMa02,Marvin Jones,00-0029293,166,5,2013,0,CIN,0,200.49374999999998,17,11.79375,85,5,0.3302003508149746,2.683645316833745,54.25,5.283205613039594,JoneMa02,0,JoneMa02,0,0,542,70.72232354859884,0.3122955607476635,0.13239875389408098,0.0082292922321489,6.1,34,4,8.5,0,0,0,0,0,0,0,0,-0.4100969169336821,0.3231372181432161,49.625,0,0,0.11395604395604395,0.07472527472527472,0.005681533505814788,355,1,WR,0.08,22.3125,12.75,6,JoneMa02,47.3,2
JoneMa02,Marvin Jones,00-0029293,166,5,2015,0,CIN,0,184.76875000000004,17,10.868750000000002,109.4375,6.4375,0.51976218681962,1.676707756162905,83.125,8.31619498911392,JoneMa02,0,JoneMa02,0,0,900,65.93064535591768,0.18476875000000004,0.1094375,0.008316194989113922,11.79375,85,5,17,6.1,34,4,8.5,0,0,0,0,2.683645316833745,0.3302003508149746,54.25,0.3231372181432161,0.3231372181432161,0.3122955607476635,0.13239875389408098,0.0082292922321489,542,3,WR,0.05,0,136,6,JoneMa02,49,2
JoneMa02,Marvin Jones,00-0029293,166,5,2016,127,DET,1,183.06875,15.9375,11.486666666666666,109.4375,6.866666666666666,0.5353083172658426,2.8684802385664123,95.46666666666667,8.029624758987639,JoneMa02,0,JoneMa02,0,0,879,64.52512382610838,0.18699565883554647,0.1117849846782431,0.00820186390090668,10.868750000000002,109.4375,6.4375,17,11.79375,85,5,17,6.1,34,4,8.5,1.676707756162905,0.51976218681962,83.125,0.3302003508149746,0.3302003508149746,0.18476875000000004,0.1094375,0.008316194989113922,900,4,WR,0,165.75,246.5,6,JoneMa02,58.3,4
JoneMa02,Marvin Jones,00-0029293,166,5,2017,0,DET,0,239.16875,17,14.06875,113.6875,6.6875,0.5349238014830162,3.67900547905366,101.5,8.55878082372826,JoneMa02,0,JoneMa02,0,0,1002,65.05263157914617,0.2170315335753176,0.10316470054446461,0.007766588769263393,11.486666666666666,109.4375,6.866666666666666,15.9375,10.868750000000002,109.4375,6.4375,17,11.79375,85,5,17,2.8684802385664123,0.5353083172658426,95.46666666666667,0.51976218681962,0.51976218681962,0.18699565883554647,0.1117849846782431,0.00820186390090668,879,5,WR,0.29,21.25,136,6,JoneMa02,65.2,6
JoneMa02,Marvin Jones,00-0029293,166,5,2018,0,DET,0,123.03750000000001,9.5625,12.866666666666667,65.875,6.888888888888889,0.5532260082212629,1.92149761689557,100.44444444444444,4.979034073991366,JoneMa02,0,JoneMa02,0,0,538,67.19702021084859,0.1928487460815047,0.10325235109717869,0.007804128642619697,14.06875,113.6875,6.6875,17,11.486666666666666,109.4375,6.866666666666666,15.9375,10.868750000000002,109.4375,6.4375,17,3.67900547905366,0.5349238014830162,101.5,0.5353083172658426,0.5353083172658426,0.2170315335753176,0.10316470054446461,0.007766588769263393,1002,6,WR,0,38.25,126.4375,6,JoneMa02,65.3,6
JoneMa02,Marvin Jones,00-0029293,166,5,2019,0,DET,0,206.01875,13.8125,14.915384615384616,96.6875,7,0.4985527575752417,2.828684302804374,91.23076923076923,6.481185848478142,JoneMa02,0,JoneMa02,0,0,818,69.62021029474646,0.2244212962962963,0.10532407407407407,0.007060115303353096,12.866666666666667,65.875,6.888888888888889,9.5625,14.06875,113.6875,6.6875,17,11.486666666666666,109.4375,6.866666666666666,15.9375,1.92149761689557,0.5532260082212629,100.44444444444444,0.5349238014830162,0.5349238014830162,0.1928487460815047,0.10325235109717869,0.007804128642619697,538,7,WR,0.09,163.625,188.0625,6,JoneMa02,51.3,2
JoneMa02,Marvin Jones,00-0029293,166,5,2020,0,DET,0,242.03750000000005,17,14.237500000000002,122.1875,7.1875,0.5022668175726694,1.6589203946199904,91.3125,8.036269081162711,JoneMa02,0,JoneMa02,0,0,939,65.39230641253397,0.2329523580365737,0.11760105871029837,0.0077346189424087695,14.915384615384616,96.6875,7,13.8125,12.866666666666667,65.875,6.888888888888889,9.5625,14.06875,113.6875,6.6875,17,2.828684302804374,0.4985527575752417,91.23076923076923,0.5532260082212629,0.5532260082212629,0.2244212962962963,0.10532407407407407,0.007060115303353096,818,8,WR,0.12,0,43.5625,6,JoneMa02,71.3,7
JoneMa02,Marvin Jones,00-0029293,166,5,2021,34,JAX,1,180.20000000000002,17,10.600000000000001,120,7.0588235294117645,0.5256761601549371,1.503173543786947,83.6470588235294,8.936494722633931,JoneMa02,0,JoneMa02,0,0,980,63.82076440337484,0.16685185185185186,0.1111111111111111,0.008274532150586973,14.237500000000002,122.1875,7.1875,17,14.915384615384616,96.6875,7,13.8125,12.866666666666667,65.875,6.888888888888889,9.5625,1.6589203946199904,0.5022668175726694,91.3125,0.4985527575752417,0.4985527575752417,0.2329523580365737,0.11760105871029837,0.0077346189424087695,939,9,WR,0.07,123.25,275.1875,6,JoneMa02,NA,no_history
JoneMa02,Marvin Jones,00-0029293,166,5,2022,0,JAX,0,116.9,16,7.30625,81,5.0625,0.4051528734533236,0.7174667472127593,66.9375,6.482445975253178,JoneMa02,0,JoneMa02,0,0,700,66.2480718614399,0.146125,0.10125,0.008103057469066472,10.600000000000001,120,7.0588235294117645,17,14.237500000000002,122.1875,7.1875,17,14.915384615384616,96.6875,7,13.8125,1.503173543786947,0.5256761601549371,83.6470588235294,0.5022668175726694,0.5022668175726694,0.16685185185185186,0.1111111111111111,0.008274532150586973,980,10,WR,0,246,270,6,JoneMa02,39.1,1
JoneMa02,Marvin Jones,00-0029293,166,5,2023,-8,DET,1,6.5,4,1.625,10,2.5,0.190349555480601,-1.3567417471279337,20,0.761398221922404,JoneMa02,0,JoneMa02,0,0,178,68.34492077868865,0.023381294964028777,0.03597122302158273,0.002738842524900734,7.30625,81,5.0625,16,10.600000000000001,120,7.0588235294117645,17,14.237500000000002,122.1875,7.1875,17,0.7174667472127593,0.4051528734533236,66.9375,0.5256761601549371,0.5256761601549371,0.146125,0.10125,0.008103057469066472,700,11,WR,0.06,0,97,6,JoneMa02,63.3,5
CrinJu00,Juron Criner,00-0029702,168,5,2012,0,LV,0,41.54375,9.5625,4.344444444444445,35.0625,3.6666666666666665,0.19671018407123025,-0.3233332313778132,25.77777777777778,1.7703916566410722,CrinJu00,0,CrinJu00,0,0,164,68.24296536796537,0.1573626893939394,0.1328125,0.006706029002428304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,0,NA,5,CrinJu00,NA,other
CrinJu00,Juron Criner,00-0029702,168,5,2013,0,LV,0,6.5875,1.0625,6.2,8.5,8,0.3996233859397417,-0.5356527279946022,77,0.3996233859397417,CrinJu00,0,CrinJu00,0,0,63,95.45454545454545,0.040414110429447855,0.05214723926380368,0.0024516772143542438,4.344444444444445,35.0625,3.6666666666666665,9.5625,0,0,0,0,0,0,0,0,-0.3233332313778132,0.19671018407123025,25.77777777777778,0,0,0.1573626893939394,0.1328125,0.006706029002428304,164,1,WR,0.07,2.125,255,5,CrinJu00,NA,other
BrazLa00,LaVon Brazill,00-0029548,206,6,2012,0,IND,0,37.824999999999996,11.6875,3.236363636363636,25.5,2.1818181818181817,0.13434938153754802,0.30765512953500856,38.72727272727273,1.4778431969130283,BrazLa00,0,BrazLa00,0,0,206,73.15092311323892,0.1236111111111111,0.08333333333333333,0.004829552931088328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.3,0,NA,4,BrazLa00,NA,no_history
BrazLa00,LaVon Brazill,00-0029548,206,6,2013,0,IND,0,42.60625,8.5,5.0125,28.6875,3.375,0.21968111996240808,-0.4410532394443045,39.125,1.7574489596992646,BrazLa00,0,BrazLa00,0,0,236,66.94950422049052,0.12680431547619048,0.08537946428571429,0.005230502856247811,3.236363636363636,25.5,2.1818181818181817,11.6875,0,0,0,0,0,0,0,0,0.30765512953500856,0.13434938153754802,38.72727272727273,0,0,0.1236111111111111,0.08333333333333333,0.004829552931088328,206,1,WR,0,91.375,147.6875,4,BrazLa00,64.3,6
MattRi00,Rishard Matthews,00-0029580,227,7,2012,0,MIA,0,27.731250000000003,6.375,4.3500000000000005,21.25,3.3333333333333335,0.27162812842438444,-0.4984125740659797,40.166666666666664,1.6297687705463066,MattRi00,0,MattRi00,0,0,231,62.24936476480763,0.08378021148036255,0.06419939577039276,0.004923772720683706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.09,0,NA,6,MattRi00,NA,no_history
MattRi00,Rishard Matthews,00-0029580,227,7,2013,0,MIA,0,103.9125,13.8125,7.523076923076923,71.1875,5.153846153846154,0.29553688652604226,1.1052434975099015,44.38461538461539,3.8419795248385498,MattRi00,0,MattRi00,0,0,520,64.11498732244516,0.1676008064516129,0.11481854838709678,0.006196741169094435,4.3500000000000005,21.25,3.3333333333333335,6.375,0,0,0,0,0,0,0,0,-0.4984125740659797,0.27162812842438444,40.166666666666664,0,0,0.08378021148036255,0.06419939577039276,0.004923772720683706,231,1,WR,0,213.5625,264.5625,6,MattRi00,49.7,2
MattRi00,Rishard Matthews,00-0029580,227,7,2014,0,MIA,0,40.16249999999999,10.625,3.779999999999999,23.375,2.2,0.14168881012876627,-0.05910453938995488,26,1.4168881012876628,MattRi00,0,MattRi00,0,0,210,67.44618923313504,0.1295564516129032,0.07540322580645162,0.0045706067783472994,7.523076923076923,71.1875,5.153846153846154,13.8125,4.3500000000000005,21.25,3.3333333333333335,6.375,0,0,0,0,1.1052434975099015,0.29553688652604226,44.38461538461539,0.27162812842438444,0.27162812842438444,0.1676008064516129,0.11481854838709678,0.006196741169094435,520,2,WR,0.53,24.4375,39.3125,6,MattRi00,48.4,2
MattRi00,Rishard Matthews,00-0029580,227,7,2015,0,MIA,0,141.95000000000002,11.6875,12.145454545454548,64.8125,5.545454545454546,0.3892433955464237,3.4039798039831854,63.09090909090909,4.281677351010661,MattRi00,0,MattRi00,0,0,519,65.03551286704638,0.2293214862681745,0.10470516962843296,0.006917087804540647,3.779999999999999,23.375,2.2,10.625,7.523076923076923,71.1875,5.153846153846154,13.8125,4.3500000000000005,21.25,3.3333333333333335,6.375,-0.05910453938995488,0.14168881012876627,26,0.29553688652604226,0.29553688652604226,0.1295564516129032,0.07540322580645162,0.0045706067783472994,210,3,WR,0.97,238,338.9375,6,MattRi00,60.5,4
MattRi00,Rishard Matthews,00-0029580,227,7,2016,-37,TEN,1,224.71875,17,13.21875,114.75,6.75,0.5523006457737517,2.015378418367045,89.1875,8.836810332380027,MattRi00,0,MattRi00,0,0,782,66.62791553979858,0.25478316326530615,0.13010204081632654,0.010019059333764204,12.145454545454548,64.8125,5.545454545454546,11.6875,3.779999999999999,23.375,2.2,10.625,7.523076923076923,71.1875,5.153846153846154,13.8125,3.4039798039831854,0.3892433955464237,63.09090909090909,0.14168881012876627,0.14168881012876627,0.2293214862681745,0.10470516962843296,0.006917087804540647,519,4,WR,0.16,116.875,176.375,6,MattRi00,48.4,2
MattRi00,Rishard Matthews,00-0029580,227,7,2017,0,TEN,0,165.9625,14.875,11.157142857142858,92.4375,6.214285714285714,0.4891667444825027,1.2020350460329026,73.07142857142857,6.848334422755038,MattRi00,0,MattRi00,0,0,749,64.92002842430526,0.195479976442874,0.10887809187279152,0.008066353854835144,13.21875,114.75,6.75,17,12.145454545454548,64.8125,5.545454545454546,11.6875,3.779999999999999,23.375,2.2,10.625,2.015378418367045,0.5523006457737517,89.1875,0.3892433955464237,0.3892433955464237,0.25478316326530615,0.13010204081632654,0.010019059333764204,782,5,WR,1.33,22.3125,177.4375,6,MattRi00,59.1,4
MattRi00,Rishard Matthews,00-0029580,227,7,2018,0,TEN,0,7.8625,5.3125,1.48,9.5625,1.8,0.15374513250009575,-0.6602379955742197,9,0.7687256625004788,MattRi00,0,MattRi00,0,0,153,61.09415725892768,0.03107707509881423,0.03779644268774703,0.003038441353756833,11.157142857142858,92.4375,6.214285714285714,14.875,13.21875,114.75,6.75,17,12.145454545454548,64.8125,5.545454545454546,11.6875,1.2020350460329026,0.4891667444825027,73.07142857142857,0.5523006457737517,0.5523006457737517,0.195479976442874,0.10887809187279152,0.008066353854835144,749,6,WR,0,4.25,99.875,6,MattRi00,59,4
AustTa00,Tavon Austin,00-0030525,8,1,2013,0,LA,0,139.08125,13.8125,10.069230769230769,73.3125,5.3076923076923075,0.3389516313414794,0.11716156765999806,42.46153846153846,4.406371207439232,AustTa00,0,AustTa00,0,0,423,64.46157272552232,0.26592973231357553,0.14017686424474188,0.008425183953038685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.3,76.5,233.75,1,AustTa00,NA,other
AustTa00,Tavon Austin,00-0030525,8,1,2014,0,LA,0,101.575,15.9375,6.373333333333334,46.75,2.933333333333333,0.18840246660377744,-0.65322341440284315,11.533333333333333,2.8260369990566616,AustTa00,0,AustTa00,0,0,535,61.87633539290298,0.15996062992125984,0.07362204724409449,0.004450451967018365,10.069230769230769,73.3125,5.3076923076923075,13.8125,0,0,0,0,0,0,0,0,0.11716156765999806,0.3389516313414794,42.46153846153846,0,0,0.26592973231357553,0.14017686424474188,0.008425183953038685,423,1,WR,0,37.1875,1.0625,1,AustTa00,NA,other
AustTa00,Tavon Austin,00-0030525,8,1,2015,0,LA,0,213.24375,17,12.543750000000001,92.4375,5.4375,0.4293849853470318,-0.5792609226753165,41.75,6.870159765552509,AustTa00,0,AustTa00,0,0,741,59.94230759504692,0.2535597502972652,0.10991379310344827,0.00816903658210762,6.373333333333334,46.75,2.933333333333333,15.9375,10.069230769230769,73.3125,5.3076923076923075,13.8125,0,0,0,0,-0.65322341440284315,0.18840246660377744,11.533333333333333,0.3389516313414794,0.3389516313414794,0.15996062992125984,0.07362204724409449,0.004450451967018365,535,2,WR,0.07,68,19.125,1,AustTa00,63.6,5
AustTa00,Tavon Austin,00-0030525,8,1,2016,0,LA,0,155.97500000000002,15.9375,9.786666666666667,112.625,7.066666666666666,0.4705055965742647,-2.5445577894947546,48.13333333333333,7.057583948613971,AustTa00,0,AustTa00,0,0,731,63.572392054564546,0.1876955475330927,0.1355294825511432,0.008492880804589615,12.543750000000001,92.4375,5.4375,17,6.373333333333334,46.75,2.933333333333333,15.9375,10.069230769230769,73.3125,5.3076923076923075,13.8125,-0.5792609226753165,0.4293849853470318,41.75,0.18840246660377744,0.18840246660377744,0.2535597502972652,0.10991379310344827,0.00816903658210762,741,3,WR,0.29,0,136,1,AustTa00,NA,no_history
AustTa00,Tavon Austin,00-0030525,8,1,2017,0,LA,0,53.868750000000006,14.875,3.6214285714285714,23.375,1.5714285714285714,0,0,3.2857142857142856,0,AustTa00,0,AustTa00,0,0,228,64.53176001454047,0.16423399390243903,0.07126524390243902,0,9.786666666666667,112.625,7.066666666666666,15.9375,12.543750000000001,92.4375,5.4375,17,6.373333333333334,46.75,2.933333333333333,15.9375,-2.5445577894947546,0.4705055965742647,48.13333333333333,0.4293849853470318,0.4293849853470318,0.1876955475330927,0.1355294825511432,0.008492880804589615,731,4,WR,0.63,138.125,300.6875,1,AustTa00,NA,no_history
AustTa00,Tavon Austin,00-0030525,8,1,2018,-25,DAL,1,41.96875,7.4375,5.642857142857143,13.8125,1.8571428571428572,0,0,29.714285714285715,0,AustTa00,0,AustTa00,0,0,115,64.8430593651182,0.19520348837209303,0.06424418604651162,0,3.6214285714285714,23.375,1.5714285714285714,14.875,9.786666666666667,112.625,7.066666666666666,15.9375,12.543750000000001,92.4375,5.4375,17,0,0,3.2857142857142856,0.4705055965742647,0.4705055965742647,0.16423399390243903,0.07126524390243902,0,228,5,WR,0.42,132.8125,249.6875,1,AustTa00,70,7
AustTa00,Tavon Austin,00-0030525,8,1,2019,0,DAL,0,50.3625,13.8125,3.646153846153846,25.5,1.8461538461538463,0,0,23,0,AustTa00,0,AustTa00,0,0,304,69.73743350962877,0.12465965346534653,0.06311881188118812,0,5.642857142857143,13.8125,1.8571428571428572,7.4375,3.6214285714285714,23.375,1.5714285714285714,14.875,9.786666666666667,112.625,7.066666666666666,15.9375,0,0,29.714285714285715,0,0,0.19520348837209303,0.06424418604651162,0,115,6,WR,0,64.8125,182.75,1,AustTa00,55.2,3
AustTa00,Tavon Austin,00-0030525,8,1,2020,-24,GB,1,7.4375,3.1875,2.3333333333333335,5.3125,1.6666666666666667,0.06548780486737994,-0.10239770498204355,-7.333333333333333,0.1964634146021398,AustTa00,0,AustTa00,0,0,30,61.04312354312354,0.05721153846153846,0.040865384615384616,0.0015112570354010755,3.646153846153846,25.5,1.8461538461538463,13.8125,5.642857142857143,13.8125,1.8571428571428572,7.4375,3.6214285714285714,23.375,1.5714285714285714,14.875,0,0,23,0,0,0.12465965346534653,0.06311881188118812,0,304,7,WR,0,0,144.5,1,AustTa00,52.5,3
AustTa00,Tavon Austin,00-0030525,8,1,2021,90,JAX,1,53.400000000000006,11,4.854545454545455,37,3.3636363636363638,0.2311539867192437,-0.8507331484679611,28.636363636363637,2.542693853911681,AustTa00,0,AustTa00,0,0,288,63.11436054490657,0.13762886597938145,0.09536082474226804,0.006553334675030105,2.3333333333333335,5.3125,1.6666666666666667,3.1875,3.646153846153846,25.5,1.8461538461538463,13.8125,5.642857142857143,13.8125,1.8571428571428572,7.4375,-0.10239770498204355,0.06548780486737994,-7.333333333333333,0,0,0.05721153846153846,0.040865384615384616,0.0015112570354010755,30,8,WR,0.07,240.125,275.1875,1,AustTa00,NA,no_history
EifeTy00,Tyler Eifert,00-0030549,21,1,2013,0,CIN,0,101.46874999999999,15.9375,6.366666666666665,62.6875,3.933333333333333,0.22853475609403795,0.3050320106120104,29.066666666666666,3.4280213414105694,EifeTy00,0,EifeTy00,0,0,673,70.76239763678454,0.13126617076326,0.08109637774902975,0.0044346977249813315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,22.3125,12.75,8,EifeTy00,47.3,2
EifeTy00,Tyler Eifert,00-0030549,21,1,2014,0,CIN,0,7.11875,1.0625,6.7,3.1875,3,0.1959019686621133,1.6458177029135999,29,0.1959019686621133,EifeTy00,0,EifeTy00,0,0,8,66.66666666666667,0.06591435185185185,0.029513888888888888,0.0018139071172417896,6.366666666666665,62.6875,3.933333333333333,15.9375,0,0,0,0,0,0,0,0,0.3050320106120104,0.22853475609403795,29.066666666666666,0,0,0.13126617076326,0.08109637774902975,0.0044346977249813315,673,1,TE,0,111.5625,112.625,8,EifeTy00,54.8,3
EifeTy00,Tyler Eifert,00-0030549,21,1,2015,0,CIN,0,203.46874999999997,13.8125,14.730769230769228,78.625,5.6923076923076925,0.3830994803707103,4.003879607279379,42.84615384615385,4.980293244819234,EifeTy00,0,EifeTy00,0,0,750,66.16380805704978,0.23937499999999998,0.0925,0.0058591685233167455,6.7,3.1875,3,1.0625,6.366666666666665,62.6875,3.933333333333333,15.9375,0,0,0,0,1.6458177029135999,0.1959019686621133,29,0.22853475609403795,0.22853475609403795,0.06591435185185185,0.029513888888888888,0.0018139071172417896,8,2,TE,0.46,0,136,8,EifeTy00,49,2
EifeTy00,Tyler Eifert,00-0030549,21,1,2016,0,CIN,0,104.55000000000001,8.5,12.3,49.9375,5.875,0.3677656571445498,3.089730646384192,45.875,2.9421252571563983,EifeTy00,0,EifeTy00,0,0,428,68.44112561463552,0.19801136363636365,0.09457859848484848,0.005572206926432573,14.730769230769228,78.625,5.6923076923076925,13.8125,6.7,3.1875,3,1.0625,6.366666666666665,62.6875,3.933333333333333,15.9375,4.003879607279379,0.3830994803707103,42.84615384615385,0.1959019686621133,0.1959019686621133,0.23937499999999998,0.0925,0.0058591685233167455,750,3,TE,0,78.625,165.75,8,EifeTy00,72.5,8
EifeTy00,Tyler Eifert,00-0030549,21,1,2017,0,CIN,0,9.1375,2.125,4.3,5.3125,2.5,0.18042735840431529,0.9825853642250877,23.5,0.36085471680863057,EifeTy00,0,EifeTy00,0,0,104,62.38836070296745,0.04479166666666666,0.026041666666666668,0.001768895670630542,12.3,49.9375,5.875,8.5,14.730769230769228,78.625,5.6923076923076925,13.8125,6.7,3.1875,3,1.0625,3.089730646384192,0.3677656571445498,45.875,0.3830994803707103,0.3830994803707103,0.19801136363636365,0.09457859848484848,0.005572206926432573,428,4,TE,0.04,0,20.1875,8,EifeTy00,52.3,3
EifeTy00,Tyler Eifert,00-0030549,21,1,2018,0,CIN,0,41.331250000000004,4.25,9.725000000000001,20.1875,4.75,0.28060902403283744,2.4474064139358234,43.75,1.1224360961313498,EifeTy00,0,EifeTy00,0,0,133,67.58809216697937,0.177387339055794,0.08664163090128756,0.004817322300992918,4.3,5.3125,2.5,2.125,12.3,49.9375,5.875,8.5,14.730769230769228,78.625,5.6923076923076925,13.8125,0.9825853642250877,0.18042735840431529,23.5,0.3677656571445498,0.3677656571445498,0.04479166666666666,0.026041666666666668,0.001768895670630542,104,5,TE,0,0,97.75,8,EifeTy00,44.6,1
EifeTy00,Tyler Eifert,00-0030549,21,1,2019,0,CIN,0,113.26250000000002,17,6.662500000000001,66.9375,3.9375,0.23460985413472296,1.449730488502563,32.5625,3.7537576661555674,EifeTy00,0,EifeTy00,0,0,491,68.6615635545702,0.1916455160744501,0.11326142131979695,0.006351535814138016,9.725000000000001,20.1875,4.75,4.25,4.3,5.3125,2.5,2.125,12.3,49.9375,5.875,8.5,2.4474064139358234,0.28060902403283744,43.75,0.18042735840431529,0.18042735840431529,0.177387339055794,0.08664163090128756,0.004817322300992918,133,6,TE,0.51,0,134.9375,8,EifeTy00,59.4,4
